gene,half_life_hr,decay_rate,p_val,geneSymbol
Ubtf,10.4586290491384,-2.71394030458058,0.529515086243447,Ubtf
Ccdc43,2.95191102074871,-1.44896568484281,0.312012456559714,Ccdc43
Dcakd,1.60253864100611,-0.838101943055971,0.248413162287765,Dcakd
Nmt1,8.26721641993938,-2.47881078528533,0.445119047684541,Nmt1
Plcd3,3.67399838499975,-1.66779346779904,0.533614905266251,Plcd3
Map3k14,1.69215200039247,-0.892514012478118,0.223876541153433,Map3k14
Gosr2,20.8014566813132,-3.4015359375922,0.73968471974238,Gosr2
Klhl28,1.90217577298978,-1.009511295256,0.219280245385805,Klhl28
Fkbp3,64.5383135250912,-4.53377197617134,0.908860277567319,Fkbp3
Scfd1,9.84771798794078,-2.65375267257336,0.550352295259639,Scfd1
Strn3,3.48848227199932,-1.61597968312538,0.404100853821067,Strn3
Ap4s1,11.8096935608995,-2.83543360302834,0.512045281364315,Ap4s1
Dtd2,4.78964922781659,-1.93297009922211,0.418279676532957,Dtd2
Gtf2a1,2.26617279330073,-1.18460533504666,0.202708533221776,Gtf2a1
Sel1l,2.61264789286687,-1.32687714598013,0.326179284788171,Sel1l
Dnaaf2,1.8484590606036,-0.980865272370178,0.214788281450337,Dnaaf2
Pole2,3.71768338129714,-1.67961364791615,0.231330189371633,Pole2
Klhdc2,3.6587689945996,-1.66363967114653,0.328426130851856,Klhdc2
Nemf,6.28914506852677,-2.20533806290303,0.459047860340067,Nemf
Sec23a,52.7908171392997,-4.33285017835213,0.885939711567123,Sec23a
L2hgdh,16.7262645504199,-3.18349313213359,0.748660023796323,L2hgdh
Trappc6b,3.7223507575639,-1.68086831336309,0.323750360570525,Trappc6b
Pnn,4.17413179073084,-1.79541930294302,0.392394075896231,Pnn
Mia2,34.1133669875538,-3.89620222183156,0.823809884241933,Mia2
