Gene,half_life_hr,decay_rate,p_val,geneSymbol
Loxl1,4.502662553,-1.871181821,0.000544719,Loxl1
Loxl3,3.215480586,-1.53448975,4.70E-05,Loxl3
Anxa1,4.738444484,-1.922221835,1.69E-10,Anxa1
Lpl,6.586988884,-2.251609243,6.90E-05,Lpl
Zbtb7a,2.005082614,-1.062198185,1.92E-06,Zbtb7a
Lrmp,2.061159636,-1.089781675,0.000152676,Lrmp
Lrp1,2.038313733,-1.078635785,3.34E-05,Lrp1
Lrp5,3.692143035,-1.672719978,2.06E-06,Lrp5
Lrp6,2.129975908,-1.12262359,0.000145639,Lrp6
Lrp8,5.175412117,-2.010431893,0.000184136,Lrp8
Lrpap1,4.227405918,-1.808101467,1.35E-06,Lrpap1
Lrrc23,6.89469711,-2.297265502,0.005089421,Lrrc23
Lrrfip1,3.508287449,-1.621640933,1.06E-06,Lrrfip1
Lrrn3,3.691626563,-1.672580084,5.45E-05,Lrrn3
Lsp1,1.830748562,-0.971237854,2.72E-05,Lsp1
Lss,4.315534553,-1.82873412,2.98E-07,Lss
Lst1,2.688019272,-1.355317513,2.29E-05,Lst1
Lta,1.313665628,-0.63933434,0.009823316,Lta
Lta4h,3.551533266,-1.633892337,6.24E-07,Lta4h
Ltb,3.007233249,-1.46753339,3.27E-05,Ltb
Ltb4r1,4.003790816,-1.753754537,1.17E-06,Ltb4r1
Ltbp2,15.50954769,-3.107968735,0.0180954,Ltbp2
Ltbp3,5.600824497,-2.089426739,2.66E-05,Ltbp3
Ltbr,3.759695603,-1.690850918,3.60E-09,Ltbr
Ltc4s,2.132089605,-1.123615455,0.000166063,Ltc4s
Ltf,2.405191395,-1.244142403,0.081965587,Ltf
Alad,4.990040469,-1.97395694,0.000318259,Alad
Lxn,5.608285223,-2.090757929,2.56E-06,Lxn
Elovl6,5.05512039,-1.986914589,0.000246413,Elovl6
Bbox1,7.623207351,-2.397710114,0.005200486,Bbox1
Gpha2,3.335346932,-1.571089622,0.31715583,Gpha2
Stard4,2.883832534,-1.425633071,0.000191198,Stard4
Stard5,2.743839725,-1.375871219,1.08E-07,Stard5
Recql5,2.808589847,-1.399195444,3.90E-06,Recql5
Grin3b,3.97153878,-1.745666542,0.000109318,Grin3b
Klrb1a,1.103126756,-0.464661574,0.440786852,Klrb1a
Klrb1c,0.838488279,-0.190358244,0.400816391,Klrb1c
Blnk,3.986047201,-1.749312984,1.85E-06,Blnk
Snx18,2.127164248,-1.121302674,1.41E-05,Snx18
Cd93,2.315319789,-1.206060736,0.000855968,Cd93
Kirrel,3.427908277,-1.598463164,0.000625073,Kirrel
Ubn1,3.670555018,-1.666855802,1.06E-06,Ubn1
Ly6c1,2.891880252,-1.428419817,0.000466105,Ly6c1
Peg10,3.327091228,-1.568611338,9.39E-05,Peg10
Cdhr1,2.622500246,-1.330641076,0.054407354,Cdhr1
Ly6d,4.800071902,-1.935143818,1.91E-07,Ly6d
Ly6e,3.951170903,-1.740524887,1.17E-06,Ly6e
Tmem37,2.126584965,-1.121030311,0.000123917,Tmem37
Usp48,3.008888064,-1.468083517,8.26E-06,Usp48
Otud7a,1.905177066,-1.011087873,3.51E-06,Otud7a
Cyp4f13,4.096512179,-1.776648844,4.19E-07,Cyp4f13
Idh3b,5.889064112,-2.139610011,3.87E-06,Idh3b
Oxr1,3.307040785,-1.562566687,9.45E-06,Oxr1
Card14,2.779390644,-1.388744632,1.62E-08,Card14
Papln,7.071518084,-2.322588099,0.000362953,Papln
Rtn4ip1,3.983758445,-1.748738627,0.000221567,Rtn4ip1
Mfn2,3.935557145,-1.736565379,4.81E-07,Mfn2
Parvb,2.468386777,-1.270077731,5.67E-05,Parvb
Znrf1,2.927512031,-1.440665847,1.41E-07,Znrf1
Zfp287,1.254268753,-0.593065656,0.119714441,Zfp287
Sertad3,1.475990175,-0.75584199,0.000121914,Sertad3
Tlr7,1.689932872,-0.891201728,2.95E-05,Tlr7
Tlr8,1.239783997,-0.581450089,0.000412853,Tlr8
Xpnpep2,7.259612177,-2.348839329,0.001628723,Xpnpep2
Smco4,4.53326025,-1.877954303,2.80E-06,Smco4
Mtmr4,2.544910851,-1.300608541,1.02E-05,Mtmr4
Epcam,5.694817748,-2.106069515,9.58E-09,Epcam
Xpnpep1,4.578487231,-1.887881565,1.02E-06,Xpnpep1
Bco2,1.312317271,-0.638307404,0.038968396,Bco2
Zfp704,2.945600401,-1.446825588,5.48E-05,Zfp704
Sgk3,3.841393043,-1.712347993,7.41E-06,Sgk3
Slc8b1,2.864073448,-1.418757815,6.06E-08,Slc8b1
Rac3,6.265829812,-2.201623952,0.000156152,Rac3
Atp13a1,3.879953369,-1.722336056,1.65E-06,Atp13a1
Ly75,2.826304177,-1.405482834,0.003501226,Ly75
Acbd3,2.221435933,-1.164666724,1.01E-06,Acbd3
Pdzd3,4.346664048,-1.835921586,9.68E-06,Pdzd3
Nup155,4.282825143,-1.821125792,0.000130781,Nup155
Zfp87,0.944940962,-0.309880093,0.003788038,Zfp87
Ripply3,2.856150151,-1.415987537,0.022150907,Ripply3
Rfxap,3.665998004,-1.665613526,1.11E-06,Rfxap
Pfkfb3,1.33086834,-0.652344537,6.86E-05,Pfkfb3
Bbc3,2.718896759,-1.366739115,3.64E-10,Bbc3
Glcci1,3.166441688,-1.519121382,7.04E-05,Glcci1
Hdac10,4.496725144,-1.869862307,6.50E-05,Hdac10
Acot8,3.352362649,-1.576178286,1.42E-07,Acot8
Cd180,1.867287931,-0.990999994,1.24E-05,Cd180
Rbm39,4.020462108,-1.757909769,1.62E-08,Rbm39
Rtkn2,1.9626553,-1.040811222,0.000758518,Rtkn2
Il1rl1,4.215387229,-1.805254377,6.31E-05,Il1rl1
Usp33,3.070225197,-1.488263834,1.25E-05,Usp33
Glmn,4.916855786,-1.959182179,0.000170258,Glmn
Ppargc1b,1.184180695,-0.53556406,0.080199671,Ppargc1b
Tram2,1.885012037,-1.000447127,0.01352623,Tram2
Tmed1,6.366238259,-2.217521676,4.98E-05,Tmed1
Hook2,5.364473797,-2.046311211,3.27E-07,Hook2
Inpp5j,1.715640041,-0.906299134,6.83E-06,Inpp5j
Ly86,3.122583288,-1.505173557,6.12E-07,Ly86
Ly9,2.28507078,-1.192909921,0.000244458,Ly9
Ly96,4.568886619,-1.885782468,2.51E-05,Ly96
Lyar,5.761024144,-2.117628182,1.48E-05,Lyar
Sumo2,3.928847769,-1.734859115,0.002509276,Sumo2
Grid2ip,2.575893536,-1.312709399,0.002651634,Grid2ip
Zfp369,2.153049703,-1.133398224,0.001726375,Zfp369
Zfp617,2.630607361,-1.333727676,0.000551402,Zfp617
Lyl1,1.881642585,-0.998658031,9.42E-06,Lyl1
Lyn,1.556585493,-0.809007557,4.72E-05,Lyn
Lyst,1.622734405,-0.850625551,0.002104567,Lyst
Lyz2,2.779087783,-1.388635659,7.02E-05,Lyz2
Il17rc,4.519957486,-1.875015509,1.16E-08,Il17rc
Lyz1,2.654475018,-1.342759822,0.00053334,Lyz1
Tm4sf1,4.806783641,-1.936541099,1.82E-07,Tm4sf1
M6pr,4.820484232,-1.939387307,1.59E-06,M6pr
Mcoln3,3.76962278,-1.693487859,5.66E-06,Mcoln3
Fut10,1.909778674,-1.013500278,0.002603682,Fut10
Acer1,4.581664271,-1.888575231,1.77E-06,Acer1
Amacr,4.652626261,-1.903944768,0.000495095,Amacr
Mbnl3,5.138704701,-2.003313965,0.000128643,Mbnl3
Ntng2,2.987826815,-1.461059226,0.004540007,Ntng2
Marcks,2.691470174,-1.356600498,1.12E-09,Marcks
Syt12,3.926249635,-1.734197599,0.00033297,Syt12
Mxd1,1.682600152,-0.886853227,1.65E-07,Mxd1
Mad1l1,4.047600843,-1.764637242,6.70E-06,Mad1l1
Arhgap4,2.263548242,-1.183446521,0.001033256,Arhgap4
Asic3,5.903651082,-2.142083908,0.031277537,Asic3
Mxd3,3.881057599,-1.722620614,2.94E-05,Mxd3
Acot2,3.349318221,-1.57526973,7.43E-06,Acot2
Edaradd,3.345969718,-1.574269473,0.000811152,Edaradd
Galnt10,4.938082438,-1.963490006,5.70E-06,Galnt10
Mxd4,3.333372975,-1.570497617,8.67E-07,Mxd4
Smad1,2.689455228,-1.355851576,1.39E-06,Smad1
Smad2,2.843322092,-1.41148604,7.20E-06,Smad2
Smad3,2.290122361,-1.19511817,2.86E-06,Smad3
Smad4,2.804243862,-1.397646855,2.20E-06,Smad4
Acot4,2.705665221,-1.361860725,0.089557383,Acot4
Havcr2,2.355235878,-1.223153804,2.76E-06,Havcr2
Smad5,3.375148457,-1.582952231,3.56E-05,Smad5
Smad6,2.713551081,-1.36477106,9.71E-06,Smad6
Smad7,1.529824378,-0.791665864,7.49E-07,Smad7
Maf,2.623632287,-1.331072647,0.000114916,Maf
Maff,5.524781754,-2.075756666,7.92E-08,Maff
Mafg,3.185848774,-1.525231665,8.71E-07,Mafg
Mafk,3.432060814,-1.599673822,5.77E-08,Mafk
Bnipl,4.430048802,-1.854923521,4.01E-09,Bnipl
Slc26a6,3.780245126,-1.696301776,0.00022791,Slc26a6
Il17rd,2.608731398,-1.325376969,0.001010068,Il17rd
Cd99l2,5.694095056,-2.105942603,2.05E-06,Cd99l2
Magoh,6.391720864,-2.221516459,6.01E-07,Magoh
Mfap2,4.839255528,-1.943273813,4.72E-08,Mfap2
Apobr,2.351438291,-1.2215401,4.17E-07,Apobr
Creld1,4.241066102,-1.811327597,3.44E-06,Creld1
Ccndbp1,5.240545682,-2.022938551,9.44E-08,Ccndbp1
Mal,3.388744206,-1.586972333,2.31E-05,Mal
Ucn2,6.197862256,-2.190717356,0.002842959,Ucn2
Mlph,2.11513346,-1.115630833,2.83E-06,Mlph
Bmf,0.846821228,-0.20024725,0.003232061,Bmf
Man1a,3.661525582,-1.664392807,4.48E-06,Man1a
Man1a2,3.839931921,-1.711967558,1.47E-05,Man1a2
Nme7,3.20947992,-1.532621826,5.32E-06,Nme7
Man2a1,2.973447274,-1.456234899,2.57E-05,Man2a1
Mical1,2.603496569,-1.323368296,1.40E-06,Mical1
Man2b1,2.72079274,-1.367436207,1.52E-06,Man2b1
Man2b2,4.240058189,-1.811089914,6.03E-06,Man2b2
Maoa,6.520707892,-2.241495863,2.36E-06,Maoa
Mapkapk2,3.524300362,-1.626194858,1.44E-08,Mapkapk2
Mapkapk5,3.755444457,-1.689719563,1.56E-08,Mapkapk5
Marco,3.201818219,-1.530231762,0.000403579,Marco
Nprl3,2.998606908,-1.464660737,5.84E-05,Nprl3
Mark3,4.043669788,-1.763665564,1.55E-07,Mark3
Ascl2,3.793548994,-1.699814912,0.00028318,Ascl2
Masp1,3.92781599,-1.734596464,0.018286401,Masp1
Fxyd3,10.6462691,-2.731722432,3.08E-05,Fxyd3
Matk,2.422579817,-1.251345933,5.80E-05,Matk
Matn2,7.04474819,-2.318795322,0.001704702,Matn2
Matn4,5.078615168,-1.99155154,0.000170258,Matn4
Matr3,4.378646414,-1.843252559,1.68E-06,Matr3
Max,3.676351329,-1.668433694,6.01E-09,Max
Maz,3.829714714,-1.709303234,3.34E-07,Maz
Mbd1,3.240808355,-1.542335711,3.61E-06,Mbd1
Mbd2,3.768009803,-1.693059879,3.87E-08,Mbd2
Mbd3,5.367804691,-2.046931936,1.94E-06,Mbd3
Mbd4,2.447907607,-1.261746542,0.003584314,Mbd4
Mbp,2.364113283,-1.226915939,7.26E-07,Mbp
Mc1r,2.820813336,-1.403538181,0.000350447,Mc1r
Mc5r,5.386867789,-2.050477021,0.054082764,Mc5r
Mcf2l,2.87567885,-1.422801689,0.000345949,Mcf2l
Mcl1,2.115772481,-1.115932905,7.65E-08,Mcl1
Mcm3,5.56645877,-2.083272004,0.000218947,Mcm3
Mcm2,6.232910995,-2.196356399,2.47E-05,Mcm2
Mcm4,5.674464168,-2.10248906,5.03E-05,Mcm4
Mcm5,4.739587717,-1.922463073,3.84E-05,Mcm5
Mcm6,5.328595382,-2.039600593,0.000350862,Mcm6
Mcm7,4.767074813,-1.928245791,9.46E-07,Mcm7
Cd46,4.393181942,-1.846566701,0.000580056,Cd46
Anapc1,3.459754051,-1.607710423,3.27E-05,Anapc1
Cma1,17.25968416,-3.214886307,0.138170713,Cma1
Mcpt8,88.27469531,-4.846966411,0.708514599,Mcpt8
Smcp,2.228220286,-1.16771611,0.029561162,Smcp
Mgrn1,3.001450448,-1.465608575,1.58E-07,Mgrn1
Mdfi,3.167914724,-1.519586476,9.95E-10,Mdfi
Mdk,3.623695893,-1.654007391,4.41E-05,Mdk
Mdm1,3.157963089,-1.516440148,0.002059318,Mdm1
Mdm2,2.834967914,-1.40854354,3.29E-07,Mdm2
Mdm4,2.481066159,-1.275201291,0.001029313,Mdm4
Abcc1,4.035106579,-1.761545636,2.93E-06,Abcc1
Rdh11,4.805447636,-1.936263119,6.42E-06,Rdh11
Slc3a2,3.161358601,-1.517514793,1.21E-08,Slc3a2
Mea1,6.134343655,-2.180416009,1.19E-05,Mea1
Mecp2,2.448555002,-1.262010976,2.71E-05,Mecp2
Mef2a,3.145163895,-1.512378922,1.20E-05,Mef2a
Mef2b,4.475926411,-1.86522627,0.000750955,Mef2b
Mef2c,1.451824468,-0.73933394,1.93E-05,Mef2c
Mef2d,2.663011617,-1.34597059,8.98E-06,Mef2d
Meg3,5.223851842,-2.019747951,2.30E-05,Meg3
Meis1,1.666069776,-0.876980346,0.005744489,Meis1
Rab8a,3.071840286,-1.488789744,3.00E-08,Rab8a
Melk,3.53010251,-1.627839831,3.59E-05,Melk
Fyco1,2.716637758,-1.365907918,0.000291899,Fyco1
Men1,2.926000297,-1.440149325,3.17E-07,Men1
Mertk,1.377990957,-0.687139531,5.03E-06,Mertk
Mest,6.686240647,-2.266564701,0.000535469,Mest
Met,4.45285241,-1.860057802,0.000128081,Met
Mettl1,5.458920881,-2.06376405,0.000153024,Mettl1
Foxc1,1.360829212,-0.67460715,5.32E-06,Foxc1
Foxd2,2.694304872,-1.357653159,2.71E-05,Foxd2
Mfge8,4.591352896,-1.89068765,2.08E-06,Mfge8
Mfng,3.874249807,-1.720864967,0.003313735,Mfng
Mgat1,2.209567213,-1.159309586,4.72E-06,Mgat1
Mgat3,2.306896834,-1.20241618,0.007948675,Mgat3
Kitl,4.331240599,-1.832366934,0.000129934,Kitl
Clec10a,3.051987526,-1.482305947,0.000252359,Clec10a
Mgp,13.88442268,-2.997280462,0.001902508,Mgp
Mgmt,6.931101625,-2.302531686,0.000570976,Mgmt
Mid1,3.044801175,-1.479948524,8.48E-06,Mid1
Mif,15.20229377,-3.087959243,0.000121969,Mif
Cxcl9,3.361542739,-1.578912938,0.000556327,Cxcl9
Minpp1,4.593771795,-1.891214349,3.95E-06,Minpp1
Bhlha15,4.605110166,-1.893679513,6.40E-05,Bhlha15
Mitf,1.254952654,-0.593610767,0.000829807,Mitf
Pias2,3.890055154,-1.724936257,6.95E-06,Pias2
Mki67,1.8530766,-0.983360206,0.000441767,Mki67
Mknk1,2.497838779,-1.28193879,1.63E-06,Mknk1
Mknk2,4.198990479,-1.801357055,2.31E-07,Mknk2
Mlf1,7.389014164,-2.366507245,0.002190899,Mlf1
Mlh1,3.329664189,-1.569384375,4.46E-05,Mlh1
Mllt10,2.336290287,-1.215077244,6.86E-05,Mllt10
Aff1,2.020185814,-1.069702415,6.14E-05,Aff1
Mllt4,3.601247664,-1.647793279,4.25E-06,Mllt4
Marcksl1,5.318947869,-2.037788435,3.65E-07,Marcksl1
Trpm1,3.232217807,-1.53968145,3.78E-05,Trpm1
Mme,6.653604597,-2.261671673,0.000273002,Mme
Mmp12,2.538126755,-1.297939231,1.67E-05,Mmp12
Mmp10,4.904267082,-1.95661858,4.19E-05,Mmp10
Mmp11,4.746265099,-1.923870934,0.001304712,Mmp11
Mmp13,5.175834386,-2.010513481,2.29E-06,Mmp13
Mmp14,3.154385428,-1.515306604,5.61E-08,Mmp14
Mmp15,4.400366454,-1.848200743,4.46E-05,Mmp15
Mmp2,8.538768956,-2.511129768,1.88E-05,Mmp2
Mmp24,3.733096677,-1.683751018,0.056296639,Mmp24
Mmp3,9.647123931,-2.633172753,0.000477343,Mmp3
Mmp8,2.279289461,-1.190376675,2.25E-05,Mmp8
Mmp9,8.365304779,-2.490605689,8.92E-05,Mmp9
Mnat1,4.5349363,-1.878323958,1.62E-05,Mnat1
Ndst2,1.596616508,-0.834399628,0.000208831,Ndst2
Foxk1,2.079623079,-1.098699586,2.33E-05,Foxk1
Mnt,2.314844381,-1.205855384,5.48E-07,Mnt
Mocs2,5.315389332,-2.037119181,3.88E-06,Mocs2
Me1,6.409210144,-2.224248961,1.17E-05,Me1
Mdh2,7.055708536,-2.320349931,1.05E-05,Mdh2
Mdh1,6.05675279,-2.167686734,9.88E-07,Mdh1
Mos,0.695675623,-0.003641135,0.995504144,Mos
Mov10,2.310475774,-1.203966387,7.49E-07,Mov10
Psmd7,4.243279773,-1.811849422,5.84E-07,Psmd7
Cd200,3.129164782,-1.507279047,2.18E-06,Cd200
Gbp4,2.068796469,-1.093479943,1.42E-05,Gbp4
Clec4d,2.533531705,-1.296127181,5.06E-06,Clec4d
Mpdz,5.750030227,-2.115718032,0.001582894,Mpdz
Mpeg1,2.305528515,-1.201822861,2.37E-06,Mpeg1
Mpp1,2.408803476,-1.245643062,3.28E-07,Mpp1
Mpv17,5.443622162,-2.060957599,3.31E-05,Mpv17
Mpz,4.971810988,-1.970297078,0.002429915,Mpz
Mras,4.333398031,-1.832864919,9.01E-06,Mras
Mrc1,2.386537651,-1.236356555,2.61E-05,Mrc1
Mrc2,4.026303495,-1.759361629,7.67E-05,Mrc2
Mre11a,3.535862377,-1.629470144,1.40E-05,Mre11a
Meis2,2.706675317,-1.362233982,4.22E-05,Meis2
Meis3,4.562261749,-1.884331419,3.17E-06,Meis3
Cited2,2.564990978,-1.308467882,1.15E-08,Cited2
Msh2,4.051608111,-1.765626787,6.26E-06,Msh2
Msh3,3.748285072,-1.687811342,2.05E-05,Msh3
Msh5,4.554722364,-1.882677498,6.58E-05,Msh5
Msh6,3.084528126,-1.492911609,6.51E-05,Msh6
Msi1,2.448402464,-1.261948677,0.000203544,Msi1
Sik1,1.710017213,-0.903016357,6.41E-06,Sik1
Msl3,4.551747689,-1.882024187,6.30E-05,Msl3
Msn,5.442415118,-2.060735838,8.36E-06,Msn
Msx1,4.384600695,-1.844611481,0.044111103,Msx1
Msx2,2.879425453,-1.424103699,0.000193965,Msx2
Grpel1,4.35467973,-1.837763987,4.01E-07,Grpel1
Grpel2,2.746548467,-1.376857941,1.40E-06,Grpel2
Mt1,5.352633068,-2.044101523,1.20E-06,Mt1
Polr2k,6.798549116,-2.283222145,0.011580264,Polr2k
Mt2,5.477296836,-2.067124622,4.03E-08,Mt2
Mt3,3.825407463,-1.708177908,0.029850287,Mt3
Mt4,10.07593684,-2.676663011,0.055215156,Mt4
Map1a,1.142404849,-0.499648477,0.023675075,Map1a
Map1b,3.695801963,-1.673710492,0.000101272,Map1b
Map2,3.663168137,-1.664841305,1.18E-05,Map2
Map4,4.075631076,-1.771538521,1.82E-06,Map4
Map6,4.555468233,-1.882841241,0.000912246,Map6
Map7,3.498683434,-1.618899657,6.48E-07,Map7
Mapt,3.408910098,-1.592905541,1.03E-06,Mapt
Mtcp1,4.41113831,-1.850645697,0.000175879,Mtcp1
Mtf1,2.956578454,-1.450545593,3.05E-06,Mtf1
Mtf2,3.437874821,-1.601366416,2.82E-05,Mtf2
Nudt1,5.97318795,-2.1537937,0.000125928,Nudt1
Mthfd2,4.486204351,-1.867519909,7.03E-08,Mthfd2
Mthfr,2.244374499,-1.174939784,4.24E-06,Mthfr
Mtm1,3.119266477,-1.504110791,1.07E-05,Mtm1
Mtnr1a,0.839087898,-0.191073108,0.625655345,Mtnr1a
Laptm4a,7.249912569,-2.34750233,1.16E-06,Laptm4a
Mast2,4.628859347,-1.898823397,7.93E-06,Mast2
Mttp,5.615077135,-2.091968246,2.99E-05,Mttp
Fam89b,4.161632185,-1.79242027,2.30E-06,Fam89b
Mtx1,4.243825181,-1.811977948,6.37E-06,Mtx1
Bloc1s5,2.628765887,-1.333027412,1.77E-06,Bloc1s5
Muc1,5.10750781,-1.997224497,0.011703298,Muc1
Muc2,3.581150885,-1.642197146,0.000201688,Muc2
Commd1,6.912335597,-2.299820504,1.92E-05,Commd1
Usp34,3.253143962,-1.546134822,0.000323947,Usp34
Mut,6.181953195,-2.188147193,0.000152004,Mut
Mvk,5.374849515,-2.048243497,7.88E-06,Mvk
Mx1,1.520336704,-0.785444747,5.67E-06,Mx1
Mx2,1.06793372,-0.4322386,0.003562572,Mx2
Mxi1,2.507156897,-1.285662321,4.01E-06,Mxi1
Myb,2.316792144,-1.206696453,0.010274498,Myb
Mybl1,3.128196779,-1.50696965,0.003064359,Mybl1
Mybl2,4.56083061,-1.884017679,0.000203263,Mybl2
Mybpc3,0.934914203,-0.299212405,0.386683686,Mybpc3
Myc,1.721553274,-0.90973987,8.70E-06,Myc
Ppp1r15a,3.827791216,-1.708800851,8.71E-09,Ppp1r15a
Gadd45b,5.444001228,-2.061027231,1.04E-08,Gadd45b
Myd88,3.113548424,-1.502275969,5.67E-08,Myd88
Myef2,4.733498281,-1.921177444,0.000204341,Myef2
Myh11,5.508207314,-2.07275214,3.01E-05,Myh11
Myh3,2.96591494,-1.453698485,0.000940107,Myh3
Myh9,3.986404206,-1.749402544,2.21E-06,Myh9
Myl4,3.899619531,-1.727391913,1.63E-07,Myl4
Myl7,13.41144581,-2.962621428,0.002500273,Myl7
Myl6,6.159920116,-2.18457673,1.73E-06,Myl6
Mylpf,7.059122514,-2.320833675,0.001716257,Mylpf
Myo10,2.336634203,-1.21522444,2.77E-05,Myo10
Myo15,2.801700256,-1.396739388,0.003197275,Myo15
Myo1b,3.918677871,-1.73226724,3.04E-05,Myo1b
Myo1c,3.878958691,-1.72207966,1.37E-07,Myo1c
Myo1f,1.852154224,-0.982862327,1.70E-06,Myo1f
Myo5a,3.08888854,-1.494324251,6.01E-05,Myo5a
Myo5b,3.327730489,-1.568803457,3.39E-06,Myo5b
Myo6,4.551767046,-1.88202844,1.98E-05,Myo6
Myo7a,2.7393707,-1.374241143,6.36E-05,Myo7a
Myo9b,2.792242786,-1.393358059,5.57E-06,Myo9b
Myom1,5.500520491,-2.071355643,1.98E-05,Myom1
Myom2,4.290673091,-1.822956539,0.00188204,Myom2
Ppp1r12a,3.156781908,-1.516066046,1.77E-06,Ppp1r12a
Nab1,4.725970298,-1.919585814,2.58E-05,Nab1
Nab2,3.298679123,-1.560035043,7.76E-06,Nab2
Naca,5.432412349,-2.058896219,1.69E-07,Naca
Naga,3.334790738,-1.570922851,2.85E-07,Naga
Naip2,1.202291286,-0.550742062,1.06E-05,Naip2
Naip5,1.605009883,-0.839642835,2.74E-06,Naip5
Nap1l4,4.428972409,-1.854680516,7.96E-08,Nap1l4
Napb,3.063833849,-1.486179944,4.78E-05,Napb
Nat2,1.451256385,-0.738942574,0.016173841,Nat2
Nbl1,5.186293523,-2.012532205,1.19E-07,Nbl1
Nbr1,4.154066757,-1.790600716,3.98E-06,Nbr1
Ncam1,6.092650659,-2.173596155,0.002378059,Ncam1
Ncf1,1.864831936,-0.989683855,2.38E-06,Ncf1
Ncf2,1.92877083,-1.023395845,8.78E-06,Ncf2
Ncf4,2.014883279,-1.067074188,1.72E-05,Ncf4
Nck1,2.859029468,-1.416995141,4.71E-06,Nck1
Nck2,3.084961468,-1.493052088,1.34E-07,Nck2
Ncl,5.059607918,-1.987801914,3.96E-06,Ncl
Ncoa1,3.060480305,-1.485084787,2.12E-05,Ncoa1
Ncoa2,2.799730686,-1.39603615,9.34E-05,Ncoa2
Ncoa3,2.268513011,-1.185637476,1.25E-05,Ncoa3
Ndn,9.666993462,-2.635230268,0.001207972,Ndn
Ndrg1,4.38259817,-1.844154659,5.30E-10,Ndrg1
Ndufa2,8.245192718,-2.47614325,0.000226614,Ndufa2
Ndufa4,8.101453061,-2.458556356,7.97E-06,Ndufa4
Ndufs4,6.148275111,-2.182684493,5.17E-06,Ndufs4
Ndufv1,5.781934827,-2.121251292,4.70E-05,Ndufv1
Nedd1,2.756921069,-1.380627423,0.000378063,Nedd1
Nedd4,4.526304992,-1.876418852,8.98E-06,Nedd4
2-Sep,4.097154612,-1.776805656,2.96E-06,2-Sep
Nedd8,10.3030976,-2.698957509,0.000225173,Nedd8
Nedd9,1.895075927,-1.005771825,0.00046221,Nedd9
Nek1,3.706331585,-1.676555517,0.000653257,Nek1
Nek2,3.498694014,-1.61890268,0.000374822,Nek2
Neo1,3.945081964,-1.738982651,1.21E-05,Neo1
Nes,3.52965481,-1.627712999,1.32E-05,Nes
Neu1,4.167628355,-1.793860055,2.20E-06,Neu1
Neurl1a,4.596262622,-1.89175642,8.01E-05,Neurl1a
Nf1,2.874246094,-1.422303332,0.000166331,Nf1
Nf2,3.707580739,-1.676892493,1.51E-05,Nf2
Nfatc1,1.710821476,-0.903486571,3.24E-05,Nfatc1
Nfatc2,0.856615179,-0.211746427,0.124719234,Nfatc2
Nfatc2ip,3.651244256,-1.661580922,8.54E-06,Nfatc2ip
Nfatc3,3.583409976,-1.642827775,5.73E-06,Nfatc3
Nfe2,2.823495346,-1.404488522,0.000404315,Nfe2
Nfe2l1,3.302894121,-1.561312011,9.65E-09,Nfe2l1
Nfe2l2,2.476977576,-1.273552018,2.57E-06,Nfe2l2
Nfe2l3,3.27122061,-1.551676111,7.92E-06,Nfe2l3
Nfia,2.618379579,-1.329068566,0.000426387,Nfia
Nfib,4.447173486,-1.858781643,7.01E-06,Nfib
Nfic,2.225912149,-1.166679707,6.32E-05,Nfic
Nfil3,2.072114386,-1.095082449,4.66E-08,Nfil3
Nfix,3.330561831,-1.569653928,2.29E-05,Nfix
Nfkb1,3.081500714,-1.491929644,1.74E-07,Nfkb1
Nfkb2,3.487387001,-1.615665666,5.51E-07,Nfkb2
Nfkbia,1.827228454,-0.969313233,2.79E-09,Nfkbia
Nfkbib,5.385357911,-2.050196693,1.58E-07,Nfkbib
Nfkbie,1.474412231,-0.754772344,1.05E-06,Nfkbie
Nfkbil1,2.046323058,-1.082557473,5.57E-06,Nfkbil1
Nefl,4.219972539,-1.806341541,0.001451191,Nefl
Nefm,6.524934836,-2.242143887,0.000801827,Nefm
Nfs1,5.956714327,-2.151031962,1.65E-06,Nfs1
Nfya,2.583113178,-1.31550825,7.77E-06,Nfya
Nfyb,3.135800304,-1.509397343,6.13E-06,Nfyb
Nfyc,4.313134253,-1.828177765,1.78E-06,Nfyc
Ngf,3.029646044,-1.474958716,2.32E-09,Ngf
Ngfr,4.485656097,-1.867397692,0.007577272,Ngfr
Nhlh1,1.380249641,-0.688777303,0.001655444,Nhlh1
Nid1,9.878572325,-2.65688092,0.001750601,Nid1
Nid2,2.699040527,-1.35940927,0.000536774,Nid2
Nin,3.104288609,-1.499297498,5.28E-05,Nin
Ninj1,2.922304413,-1.438885408,1.33E-06,Ninj1
Nipsnap1,5.980702067,-2.155050884,0.000785826,Nipsnap1
Nktr,3.324140124,-1.567723952,1.24E-05,Nktr
Nkx6-1,3.495857333,-1.618091569,4.42E-06,Nkx6-1
Nlk,2.980786967,-1.458700269,9.47E-06,Nlk
Mrpl40,4.531741393,-1.8776192,3.11E-05,Mrpl40
Nme1,8.618815258,-2.520460555,0.000661908,Nme1
Nme2,13.7551875,-2.987928946,0.005274349,Nme2
Nqo1,8.862047416,-2.548290744,2.50E-05,Nqo1
Nqo2,4.141766208,-1.787635238,0.000283637,Nqo2
Cd244,1.976119139,-1.047647811,0.002096837,Cd244
Nmt1,4.621273985,-1.897183342,5.01E-08,Nmt1
Nmt2,4.085552131,-1.7739698,5.27E-07,Nmt2
