geneSymbol,half_life_hr,decay_rate,p_val
Bank1,3.089739681,-1.494599762,0.126137455
Impad1,3.137961874,-1.510086425,0.092371789
Manea,2.067487076,-1.092846817,0.01422994
Rgp1,5.972690029,-2.153710338,0.133064306
Dcaf10,1.487895195,-0.763875421,0.019134215
Tmem245,18.19421148,-3.267616413,0.606770877
D630039A03Rik,1.770267003,-0.937643305,0.455754114
Klhl9,0.713151878,-0.028452051,0.759292971
Atg4c,1.928486097,-1.02324821,0.0594479
Slc35d1,3.076547029,-1.490320794,0.103364367
Dmrta2,1.266166184,-0.602506502,0.159988249
Hpdl,1.144163453,-0.501186682,0.177788006
Tctex1d4,3.025685039,-1.473650446,0.118234713
Rims3,3.14953849,-1.513768852,0.232915364
Adc,3.488119574,-1.615875707,0.329410638
Rab42,1.517988501,-0.783899024,0.0842183
Wasf2,3.765193112,-1.692312072,0.094273741
Gpatch3,1.108365555,-0.469399378,0.071095606
Ifnlr1,0.344895749,0.698000164,0.249479588
E2f2,0.823726833,-0.172596604,0.62444766
Pramef8,0.628394834,0.098073672,0.266876921
Zfp933,2.522204429,-1.291646213,0.078428617
Klhl21,1.206461833,-0.554204892,0.033549749
Rundc3b,3.304162603,-1.561695989,0.051118853
Gnat3,1.266510962,-0.602778766,0.313525085
Rsbn1l,1.406230135,-0.707425381,0.05554444
Napepld,1.462224702,-0.746471965,0.326255809
Actr3b,55.86889627,-4.389520729,0.753456196
Gm4961,10.1226021,-2.681283676,0.368923763
Gareml,7.965715904,-2.441659741,0.200110392
Fbxl5,0.724697141,-0.044511473,0.893980022
2900026A02Rik,3.390805073,-1.587580299,0.112393187
Sbno1,2.994419632,-1.463263354,0.074559692
A430033K04Rik,0.457646382,0.415145564,0.108749643
Lrrc61,2.712685978,-1.3644522,0.059796349
Zfp775,0.43534383,0.465106226,0.300418206
AI854703,3.33694068,-1.571567344,0.262263231
Gimap8,3.041049255,-1.478715526,0.013869273
Ppm1k,3.661438941,-1.664369144,0.073912418
Gprin3,0.863647667,-0.219922535,0.604209784
Ccdc142,6.52273694,-2.241806984,0.399363878
H1fx,201.7383208,-5.673484337,0.912991166
Grip2,1.264841908,-0.601460061,0.016727834
Kbtbd8,0.553197144,0.225527921,0.261307954
Parp12,2.101999498,-1.109401954,0.113111613
E330009J07Rik,3.126298595,-1.506362668,0.10544592
Leng9,0.701654232,-0.012198378,0.972833688
Ppp6r1,18.61646247,-3.290559189,0.301827677
Zfp128,0.357064128,0.663326964,0.324302891
Zfp324,0.837562501,-0.189253531,0.453501559
Gltscr1,1.066376911,-0.430779759,0.235300632
Ccdc9,2.881793413,-1.424925734,0.082399972
Fkrp,1.229605656,-0.573206434,0.108024972
Fbxo46,0.302151632,0.830313375,0.038134903
Ggn,3.255990919,-1.54700958,0.652545525
Zfp568,0.883004741,-0.242088212,0.352050438
Nfkbid,0.81035882,-0.156234779,0.363377243
Hspb6,13.59263557,-2.976041065,0.030953894
Siglecg,3.977715758,-1.747220645,0.106422654
Zfp473,0.292416614,0.863062814,0.080302266
Zdhhc13,2.245128341,-1.175275607,0.021177216
Mctp2,1.556107388,-0.808700359,0.302442361
Chd2,0.465169223,0.398841098,0.335447609
Gm4971,0.514080401,0.298862682,0.219293969
Fsd2,1.895233761,-1.005855108,0.084806584
Usp35,3.617744176,-1.652363596,0.289103939
Trim30b,2.006807945,-1.063058293,0.399124737
Nlrp10,2.543104751,-1.299898598,0.171830033
Cyp2r1,1.219608525,-0.565042846,0.511670031
Zfp771,4.278573254,-1.820132523,0.11007645
Zfp668,0.851228977,-0.205438802,0.579351837
Tnfrsf26,2.064929241,-1.091608881,0.010431654
Mrgpre,1.107420147,-0.468546039,0.074493828
Mcph1,1.559848463,-0.811101598,0.021386258
Kat6a,1.208986384,-0.55629523,0.125245815
Erlin2,8.134801982,-2.46266432,0.13187602
Ppp1r3b,0.401630645,0.545709487,0.224987523
D8Ertd82e,0.36630782,0.637768339,0.023506104
Lonrf1,0.680072616,0.019042778,0.754878272
Elmod2,1.193775522,-0.543633913,0.280211104
Pskh1,1.551395385,-0.805667695,0.070639709
Phlpp2,1.711809906,-0.904064156,0.058794297
Sprtn,0.578094407,0.181505169,0.488473966
Sipa1l2,0.531599015,0.265352884,0.406596029
Cwf19l2,4.063811972,-1.768634363,0.059752497
Zfp317,1.817797933,-0.964138762,0.016465287
Zfp846,0.883223485,-0.242335907,0.245373677
Dpy19l1,20.31326792,-3.377787185,0.427853889
Nxpe4,2.251736938,-1.178214811,0.03143012
Zc3h12c,0.845240292,-0.198378598,0.569394842
Npat,0.556795035,0.219045166,0.069843161
AI118078,11.00759722,-2.765098612,0.529966683
Scaper,7.557097768,-2.389000144,0.232552244
Peak1,1.69057318,-0.891580552,0.09638233
Snx14,2.698931237,-1.359368777,0.038587504
Atr,44.25670318,-4.156519765,0.69685834
Zbtb38,0.973194924,-0.339342037,0.236260492
Fam198a,1.256658038,-0.594968767,0.364599748
Zfp937,0.926850168,-0.290549563,0.268676607
Gm4984,2.744750097,-1.376202952,0.126101351
AA414768,8.07865239,-2.455737996,0.212587449
Zc4h2,10.65372668,-2.732422675,0.145451034
Gm614,7.308920424,-2.355608499,0.368035331
Nlgn3,4.67413704,-1.908557476,0.285415005
Fam199x,2.876253683,-1.423001564,0.119416957
Iqsec2,3.557786679,-1.635651553,0.074545632
Rragb,9.244727251,-2.590566283,0.279300726
Klf8,2.424246739,-1.252033774,0.094771973
Tceanc,2.307062409,-1.202487952,0.008205159
Ssh3,5.416794985,-2.05601723,0.157198519
Atg9a,2.880515543,-1.424482207,0.063363976
Pcmtd2,2.62660199,-1.332203912,0.022587279
Map7d1,2.448002889,-1.261785465,0.047268482
Ccdc15,1.583823156,-0.826354564,0.049291847
Vps54,1.855609142,-0.984725941,0.047689996
Rbm47,0.922653455,-0.28601135,0.091436079
Rttn,10.04729729,-2.673816592,0.269526928
Atxn7,1.034745876,-0.400668787,0.433935916
Rhbdl3,9.602156478,-2.628500627,0.294293723
Vasn,2.172697115,-1.142482226,0.116134895
Myo1g,31.08300166,-3.80317402,0.441394297
Fktn,2.758051688,-1.381037441,0.151290897
Zfp277,4.921032248,-1.960031236,0.118636223
Mllt6,3.094940139,-1.496281485,0.10276955
Bivm,3.35794576,-1.577842327,0.05555738
Fcgr4,1.157496533,-0.512772432,0.033031884
Ovca2,1.644429172,-0.863906237,0.004631505
Csad,14.50868548,-3.041260389,0.616355737
Klhl8,1.488115066,-0.764023184,0.116962665
Hps5,17.13554531,-3.2076679,0.277803276
Slc25a28,3.825661457,-1.708244303,0.173340075
Emilin2,4.046418753,-1.764345152,0.008038128
Rhobtb2,1.908611713,-1.012889047,0.089009273
Oas3,1.165813184,-0.519931776,0.469569596
Oas2,3.743062017,-1.686416918,0.047350099
Oas1a,5.662084702,-2.100305067,0.055861881
AY074887,5.821000079,-2.127985002,0.118584312
Dnajc28,0.93497468,-0.29927709,0.57880539
Cd300lf,7.620514341,-2.397356787,0.072120826
Tox,3.409749836,-1.593151847,0.250980468
Usp7,3.502176567,-1.619897572,0.046631634
Mios,1.543458087,-0.800538331,0.020142945
Gin1,1.412609718,-0.711951778,0.00147391
Ap1s3,8.907619096,-2.553419909,0.164900876
Cables2,4.473544352,-1.864693935,0.032586524
Ropn1l,1.158815893,-0.513911623,0.366843985
Tspear,3.743760147,-1.686603414,0.142832742
Nod2,0.302707014,0.828476972,0.028105282
Olfr543,14.04003597,-3.008425881,0.655600907
Olfr99,0.990647786,-0.3571167,0.440420947
Olfr101,0.268161481,0.949653017,0.212255324
Tubgcp3,2.543454343,-1.300036055,0.022023226
Ehd2,16.52001555,-3.17108563,0.394806542
Srgap3,2.144302129,-1.129327072,0.082915796
Otos,18.84203318,-3.302603102,0.900158636
Gga3,1.579136974,-0.823391399,0.095454523
Cdc42ep3,0.553739494,0.22454801,0.379287365
Plekhg3,0.860307984,-0.216048087,0.01197422
Ing1,1.092927246,-0.455372564,0.027035473
Abcg2,8.895221869,-2.552027185,0.122232656
Btd,1.287174697,-0.61896258,0.030906149
Cd97,5.896414661,-2.140857402,0.097261795
Ceacam1,2.751692181,-1.378728981,0.00501531
Ciao1,6.071465687,-2.170112961,0.100313453
Clcn6,1.166286578,-0.520337757,0.399691899
Clcn7,2.13381612,-1.124424903,0.126967374
Rfwd2,14.19923691,-3.019701145,0.477003535
Dapp1,1.71139896,-0.903824062,0.095648545
Decr2,206.7420543,-5.697984822,0.903719837
Esrra,2.623421127,-1.33099216,0.091164712
Fgd2,3.275662692,-1.553033118,0.100730891
Gnpda1,24.16011638,-3.551216111,0.371104713
Grk6,12.85515349,-2.920257702,0.181439681
Hsf4,3.780730535,-1.696430175,0.103276368
Spata2,0.814034317,-0.160760165,0.27989937
Mapkbp1,2.276349182,-1.189085844,0.073991227
Map2k1,5.861635044,-2.134941503,0.072302648
Map2k3,44.25790568,-4.156546935,0.590268339
Map2k4,3.317099706,-1.565603739,0.04687064
Map2k7,2.545510611,-1.300844184,0.057046392
Map3k1,0.336063814,0.723941294,0.03411375
Map3k11,1.04618981,-0.411667732,0.093193495
Map3k2,1.70930863,-0.902601899,0.125480034
Map3k3,1.770494556,-0.937771839,0.062164747
Cdk8,6.932005836,-2.302662134,0.238460131
Map3k4,3.442297802,-1.602652135,0.079896554
Map3k5,1.708664955,-0.902225258,0.036033433
Map3k8,0.386685234,0.583631345,0.074942336
Map4k2,45.02350639,-4.173697638,0.693438528
Mapk1,22.00687215,-3.457867695,0.394505875
Ttc26,47.4565613,-4.226327714,0.734181
Mapk14,3.660003975,-1.663977154,0.074077181
Nubp2,46.30742662,-4.201815271,0.669957506
Creb3l1,3.189464723,-1.526366025,0.065187801
Orc4,4.128005709,-1.784307332,0.035911538
Orc5,3.752555605,-1.688950023,0.058976417
Parg,2.939551402,-1.444769906,0.092725129
Git2,2.159360658,-1.136325107,0.041342523
Plod2,2.565642392,-1.308721813,0.22074153
Poli,20.43038635,-3.38353624,0.61226339
Rbbp9,5.066010178,-1.989066481,0.067313044
Zfp146,0.76605188,-0.100007538,0.514380372
Zfp260,0.966293096,-0.332224842,0.346880337
Acsf2,25.80427588,-3.617053131,0.697211184
Itgb1bp2,2.39498978,-1.239891884,0.115732805
Cul3,4.478857327,-1.865880874,0.05793758
Homer1,6.543923066,-2.245049763,0.270743584
Homer3,61.5492622,-4.486350786,0.736635553
Ncdn,4.228335546,-1.808321348,0.078541837
Slc27a3,1.309033449,-0.635801961,0.552352113
Slc27a4,5.272003563,-2.028923394,0.124194933
Slc7a11,2.869842447,-1.420770052,0.144811296
Cops3,34.79006248,-3.915844706,0.529961446
Ly6g5b,3.717697596,-1.679617472,0.297835015
Irak4,5.1167733,-1.999036946,0.063307769
Cpne1,493.7117105,-6.568464686,0.945962013
Shprh,7.643350927,-2.400349031,0.262236289
Zbtb24,0.465023848,0.399153668,0.169352528
Scml4,0.844383207,-0.19736407,0.676378394
Sowahc,0.610126491,0.12757606,0.61519856
BC025920,1.292620399,-0.623184395,0.243503863
Ahsa2,10.39019924,-2.707375902,0.345007026
Mpg,18.39359617,-3.27851549,0.385893103
Zkscan17,2.095771542,-1.106434684,0.01731793
Alkbh5,1.948787559,-1.033720335,0.040282555
Phf12,1.04712708,-0.412563221,0.227073573
Rpl23a,2.703476924,-1.361051615,0.046673758
Rab11fip4,3.004208463,-1.466527047,0.055786116
Eme1,2.648764717,-1.340606307,0.063922034
Zfp652,1.551846418,-0.80595838,0.096929145
Ube2z,2.528251638,-1.294040932,0.053849493
Rapgefl1,2.956742148,-1.450600957,0.311780823
Lsm12,3.15629869,-1.515912961,0.017595083
Slc26a11,3.952835631,-1.740946123,0.072345043
Zbtb1,0.535848743,0.257390434,0.3225421
Gphn,3.846989877,-1.713803913,0.083962392
Tmem229b,1.340452675,-0.659520295,0.083010546
Sptlc1,3.065952172,-1.486871101,0.036343159
Zfp759,0.366448885,0.637383315,0.156683933
Ccnb1,2.60576597,-1.324239591,0.014410741
Slc38a9,8.721557393,-2.532310743,0.339089021
Zswim8,3.780213721,-1.696293469,0.130293207
Tox4,2.764320175,-1.383307657,0.043338543
Lrrc16b,1.523561832,-0.787563825,0.094201556
Rnf31,1.676044251,-0.882949325,0.053992349
Wdfy2,5.541769133,-2.078826708,0.208651652
9930012K11Rik,0.718658162,-0.036143451,0.931770519
Mtmr12,1.310814379,-0.637161528,0.021772119
Adck5,11.96712972,-2.848676622,0.346881781
Casp8ap2,0.791485858,-0.132669654,0.43534885
Nlrc3,2.866950331,-1.419761783,0.089442375
Xxylt1,16.40485663,-3.164090348,0.373535117
Fbxo45,1.58864783,-0.829396153,0.073799845
Cln8,0.816957088,-0.164344212,0.479182546
Nrip1,0.358455438,0.659438007,0.138774416
Wdr24,2.038601011,-1.078776714,0.016832758
Brpf3,1.614159275,-0.845327169,0.191372172
Cops7a,13.02581912,-2.933446395,0.29318996
Med14,12.05260496,-2.855793736,0.307458285
Acot1,5.741878328,-2.114299312,0.0364392
Nlrc4,1.104975367,-0.466335963,0.050635476
Strn,3.694774048,-1.673432322,0.078992041
Ss18,3.441684611,-1.602473985,0.025818484
Ddx3y,6.103428117,-2.17536352,0.073893018
Sap130,2.484766417,-1.276691579,0.04481403
Deb1,27.17320367,-3.668744249,0.427052455
Zfp608,0.412049444,0.520099007,0.081446252
4930503L19Rik,5.544807289,-2.079374787,0.161181323
Sh2d1b1,4.785575334,-1.932119175,0.109587625
Cpsf7,3.006276696,-1.467215256,0.054902147
Exo1,1.155286274,-0.51086109,0.034037495
Nup54,3.260629731,-1.548433266,0.02004198
Inpp4a,12.46961355,-2.889807689,0.503438767
Mgat4a,1.659481452,-0.873018096,0.060487056
Zfp346,3.732331233,-1.683545954,0.077075479
Nbeal1,3.906918726,-1.729261934,0.045581108
Cntrl,25.59169282,-3.60878072,0.522394327
Map4k4,8.914038253,-2.554140286,0.247364994
Pask,3.630468013,-1.65587449,0.0733824
Fam171a1,3.128534631,-1.507077647,0.103736288
Gtf3c4,0.800855088,-0.144437658,0.606572516
Setx,2.242737999,-1.174210361,0.047423988
Rpl12,0.708076793,-0.021310194,0.972657821
Ppp2r5c,59.60378172,-4.454231944,0.589910423
Ppp2r5e,3.167781953,-1.519544564,0.072536442
Ccdc32,1.969130653,-1.044105073,0.023436027
Vps39,4.10847666,-1.779565238,0.084552441
Racgap1,38.7294014,-4.023111958,0.569823223
Slc28a2,5.553948184,-2.08102198,0.156478249
Polr3e,2.179743789,-1.145720263,0.032029172
Ss18l1,2.704836338,-1.361554327,0.084457247
Rtel1,11.84987639,-2.838830357,0.297187038
Znf512b,3.679191416,-1.669205925,0.059742547
Slc9a3r1,4.243085996,-1.811803754,0.061320275
Spag1,3.224493551,-1.53728882,0.10571058
3110057O12Rik,2.584342065,-1.315983876,0.084944919
Jade1,1.006332043,-0.372825,0.327062843
Serinc3,6.938228806,-2.303559447,0.050780884
Wdr3,5.247595313,-2.024282857,0.076652657
Lrig2,0.408928874,0.52770112,0.107399853
Zw10,4.460004477,-1.86166269,0.076407616
Fbxl4,2.125470786,-1.120506245,0.061455309
Fbxo10,4.378202417,-1.843151154,0.21927119
Tex10,1.695412541,-0.894439019,0.034952623
Clspn,1.967977502,-1.043519287,0.049880119
Zscan20,0.556350417,0.219844015,0.556608772
Epb4.1,19.94069438,-3.359275508,0.501668427
Sytl1,6.318000917,-2.209915768,0.064385487
Luzp1,1.7266889,-0.912718565,0.044893834
Gpr157,0.571895622,0.192285863,0.558277929
Plekhg5,1.134004544,-0.492268133,0.213251813
Pank4,1.375650677,-0.68543976,0.035267441
Rbm48,0.611530945,0.1252768,0.62287271
5031425E22Rik,1.782869355,-0.944736984,0.229477375
Zfp512,3.924085755,-1.733646316,0.069891126
Cul1,13.12805749,-2.941264653,0.243406892
Golga3,3.222227721,-1.53658588,0.128355979
Gm15800,1.885126876,-1.000508047,0.1238153
Mphosph9,3.453133253,-1.605794929,0.093173145
Zfp664,3.509697822,-1.622042864,0.060440244
Clip2,1.623923898,-0.851358301,0.027876443
Orai2,3.978739917,-1.747478086,0.194537434
Aak1,3.350808372,-1.575714542,0.060362389
Zfp384,2.14054607,-1.12757389,0.068754883
Pon3,8.678238051,-2.527331439,0.421299434
Eif4e2,20.45976989,-3.384973434,0.403138154
Zfp446,2.217250284,-1.162780738,0.008568862
Map3k10,10.07476345,-2.676546549,0.246922436
Brd7,8.128121969,-2.461842817,0.120292322
Chsy1,0.622097333,0.108145794,0.437345276
Gdpgp1,0.424299977,0.490801661,0.192038413
Rccd1,32.15850905,-3.837190004,0.611072781
Nup98,1.75043126,-0.926375112,0.024776809
Orai3,1.4675835,-0.750130091,0.021581266
Letm2,3.845215466,-1.71334256,0.225620715
Map1s,1.610030148,-0.842765825,0.020491181
Slc35e1,1.924961484,-1.02141888,0.070583228
Micall1,6.232460275,-2.196284083,0.279820394
Lpcat2,15.83750574,-3.128893829,0.4495675
Ogfod1,30.18087795,-3.773721464,0.546339942
Mon1b,1.122001022,-0.481626638,0.062268218
Irf2bp2,0.416759803,0.508732316,0.259820761
Maml2,0.669472231,0.034752671,0.846627461
Polk,1.202010668,-0.550508632,0.349636287
Nlrx1,2.397096452,-1.240771114,0.030067243
Amica1,2.260263332,-1.181994246,0.040260149
AU019823,3.050880347,-1.481943108,0.102577141
Rab39,0.554022755,0.224036598,0.40084354
Myo9a,2.258506103,-1.181216499,0.074407672
Clpx,2.346654791,-1.219503741,0.035136199
Pfkfb4,2.026090915,-1.0726212,0.164592141
Klhl18,2.184880026,-1.14807384,0.094861802
Zfp651,0.939356313,-0.303952509,0.552628075
Tspan32,7.16157649,-2.335243057,0.071507982
Sgsh,1.727269784,-0.913054923,0.178258869
G3bp1,17.38754432,-3.222267027,0.286806942
Etv3,0.459931157,0.410165538,0.375542953
Asns,3.048034357,-1.48100983,0.132362035
Sec23b,6.205024732,-2.191872325,0.068912945
Irf5,2.3781476,-1.232834786,0.015200528
Ncoa4,3.445709771,-1.603642833,0.026095506
Tcirg1,8.064947839,-2.454040165,0.251350347
Taf1,5.611818571,-2.091387754,0.137677707
Mbtps2,4.788939174,-1.932821841,0.145481803
BC048403,0.695911319,-0.003979879,0.989356131
Zfp275,1.017595263,-0.383955179,0.48058514
Prr11,2.287723501,-1.194070139,0.066637903
Klhdc1,2.02016051,-1.069689889,0.060927382
Eif2ak4,45.35269327,-4.180982484,0.708546822
Ankdd1b,2.830797288,-1.40707132,0.069633599
5031414D18Rik,0.731520319,-0.053882639,0.836102814
Phf21b,38.77488029,-4.024285542,0.801119995
Zbtb11,0.517279385,0.292659234,0.386536395
Rab5a,2.878122151,-1.423650971,0.036821088
4933408B17Rik,11.56204317,-2.814240513,0.623245451
Vps13a,8.98035962,-2.561552849,0.236491966
Rpusd2,0.516489624,0.29418716,0.403969604
Shc4,1.446534462,-0.73568359,0.142762637
Tbck,1.865110299,-0.989833113,0.114072984
Tstd2,1.965429267,-1.042223599,0.036451403
Dbf4,2.361969906,-1.226008897,0.012873592
Azi2,3.482241225,-1.614189037,0.061804791
Slamf1,0.678984417,0.02064418,0.947720607
Chaf1a,1.602539198,-0.838102291,0.015701647
Trp53bp1,9.356947906,-2.60263208,0.220783945
Tceb3,2.290103088,-1.195109754,0.074997823
Ddx24,3.618301654,-1.65251768,0.044731574
Zfp398,0.919983591,-0.283113476,0.609393656
Irf2bp1,0.759197968,-0.091020213,0.086932232
Spib,3.30978289,-1.563395516,0.032983195
Tarsl2,24.15440335,-3.550979618,0.385898397
Tango6,8.124085544,-2.461346094,0.146592519
Tbcel,2.196887812,-1.153554649,0.018978877
Plek2,4.210390008,-1.804068202,0.335848751
Dok3,2.590112418,-1.3182142,0.099929391
Cars,6.738853286,-2.274402695,0.08510511
Nufip1,1.795994511,-0.952071834,0.051725895
Golga5,5.580037491,-2.085708416,0.143706954
Tnfrsf12a,0.273925712,0.928385412,0.194349376
Magee2,1.40465386,-0.70630383,0.391819223
Phlda3,0.600551831,0.143393408,0.55356845
Nbn,2.931641724,-1.442075502,0.026852052
Insl6,5.392575067,-2.05153594,0.105965473
Add3,6.455001961,-2.231368249,0.130871514
Dnajb9,0.702762953,-0.013777283,0.914707023
Srr,1.517760678,-0.783748931,0.14456267
Txnl4a,3.766814031,-1.69274248,0.059590905
Tbl2,2.978533888,-1.457944116,0.035143425
Sh2d2a,26.58558155,-3.646881943,0.538705456
Tjp3,20.16129967,-3.37027783,0.642254204
Yme1l1,10.51336139,-2.719159882,0.153443972
Sh2d3c,0.830853415,-0.181211025,0.002861992
Pign,9.950285817,-2.664114197,0.308677949
Mrpl39,29.18029672,-3.740006632,0.445816625
Mrpl15,9.531601457,-2.621125668,0.1897977
Mrpl17,16.51337639,-3.170683663,0.383725874
Ip6k1,1.728724467,-0.913896755,0.027656949
Skp2,5.634298511,-2.095385572,0.14888547
Pdhx,2.114460414,-1.115312577,0.019205536
Abca7,28.16114588,-3.704456143,0.642224727
Abcg3,5.44844164,-2.061842551,0.161924285
Abcf3,6.276488072,-2.20332352,0.133476639
Abca3,8.715581709,-2.531625345,0.177577262
Sergef,94.1618446,-4.911527973,0.796460679
Mkln1,16.38607896,-3.162945051,0.364963832
Naglu,4.888074712,-1.953311427,0.089020077
Nagpa,4.904988179,-1.956765604,0.078060113
Amot,2.527257673,-1.293647712,0.176347707
Ubl4,3.233806127,-1.540172732,0.177647447
Smtnl2,1.721209632,-0.909540238,0.409745498
D11Wsu47e,0.475443273,0.376994782,0.336662205
Armc7,0.70352253,-0.014857544,0.941748089
Gemin4,1.205868663,-0.55371311,0.037581391
Slfn8,0.834043537,-0.185043245,0.659288921
Marveld1,1.768209511,-0.936480379,0.056186862
Kdm3b,3.568222329,-1.638580445,0.069202416
Gm5069,9.404256743,-2.607675352,0.017340161
Prex1,4.926279441,-1.961096946,0.055798286
Klhl23,8.134455694,-2.46262175,0.037809337
Trp53i11,2.387480876,-1.236751704,0.088080336
Gpr107,5.372307029,-2.047770351,0.013036354
Vwa7,0.576298051,0.184617382,0.78122184
Commd8,12.79560241,-2.915614471,0.233827491
Depdc5,3.654509198,-1.662474722,0.050287223
C2cd3,8.074297966,-2.455198847,0.188255405
Exoc3l,3.800794768,-1.701723115,0.076284178
Zdhhc8,56.70257922,-4.404332619,0.707748998
Armcx6,1.675987018,-0.882915177,0.18157992
Spin2c,1.255081839,-0.593713701,0.012248592
Tmtc2,1.104880966,-0.466250526,0.192852019
Wfikkn2,0.803828615,-0.148143723,0.726360156
AY358078,14.70416151,-3.05464347,0.417197584
Tada1,2.572762343,-1.311493084,0.021521382
Tango2,11.76147376,-2.831342175,0.35646807
Dgcr14,1.3153797,-0.64063829,0.015628848
Gm711,1.012962409,-0.379392036,0.478989756
Cherp,6.711547044,-2.270342403,0.071050334
Rhbdd3,31.79381037,-3.825784549,0.62399152
